2.0133681,-0.8900663,-1.6034243,1.5596898,1.7910744,0.6542039,-1.0436658,-0.3002366,-0.62699956,-0.29191393,0.36559135,-0.20469189,0.102949575,0.047294132,0.6389562,-0.3115522,-0.15836449,0.011350252,0.868044,-0.17384101,-0.34399852,0.30425578,0.5655727,-0.8020349,-0.31166545,0.04701556,-0.43827683,-0.05815108,-0.9647155,0.002969365,-0.35620594,-0.15813467,0.07584352,0.47778067,-0.49782503,0.31643105,0.062128004,-0.031184401,-0.39729476,-0.48894697,-0.035208877,0.78563356,-0.4706327,0.5224762,0.07613146,0.2627275,-0.5900926,0.21807362,-0.27965915,-0.63589543,-1.780271,-0.4713501,-0.44133237,-0.26579395,-0.06928794,-0.26244316,0.051046874,-0.5534726,0.7355721,0.27605644,-0.0481932,0.37743968,0.20408335,0.9049872,0.16857627,0.61231387,-0.03809889,-0.7405264,0.21693534,0.24808863,0.8248728,0.23659007,-0.053234816,-0.26136136,-0.2799442,-0.9649356,-0.29429808,0.55632365,-0.19708088,-0.5065447,0.14741386,-0.63195777,-0.04307474,0.057481445,-0.2165197,0.54729736,0.43153352,-0.38693213,-0.86976576,0.6621551,-0.7547762,-0.3396675,1.2537519,0.619648,-0.25604483,-0.06745368,-0.338326,-0.7090231,-0.58670527,0.4526612,0.3187469,0.28139463,0.81401163,-0.09269547,1.0966085,-0.037432212,0.13708693,-0.5836339,0.7823328,1.3672107,-0.5231004,0.6724553,-0.9154145,0.9678961,-0.15803133,-0.73633546,-0.31345928,-1.1178836,0.72549593,0.1280958,0.61803377,-0.53831744,0.801214,0.089677386,-1.2836905,-0.54552966,-1.7262584,-0.96200275,0.93545926,-1.0819457,-0.43048328,0.47973138,0.56950414,0.35528716,0.5136054,0.34248924,0.5419056,1.3300099,-1.0284855,-1.2375847,-1.866203,1.094917,0.6695816,2.4350398
-0.10476042,-0.34001684,-1.0109513,-0.3606799,0.87092286,0.23140354,-0.008716838,-0.1332187,-0.81020606,-0.26393476,0.8666904,-0.8717494,1.1543587,-0.3539828,-0.87522656,0.49126583,0.18776007,0.22093825,0.6432268,0.028281432,0.007466605,1.3591039,1.3964374,-0.90857,-1.2105341,0.07981904,0.050919965,-0.2769602,-0.4825935,-0.81504554,-0.14722471,0.33189875,-0.7635587,0.52502716,-0.050618835,0.29692784,0.13433444,-0.46876872,-0.49580038,-0.012067509,-0.097080134,0.75407,0.1464363,-0.003620361,0.40202442,-0.68293047,-0.070557155,0.71848583,-0.5209272,-0.5149607,-1.4720885,-0.6526594,-0.8890698,0.2636095,0.20657514,0.81419224,-0.2784535,-0.30610105,0.51499563,-0.11976617,-0.35876146,0.4678842,0.7421556,0.73107815,0.14455274,0.20871398,-0.34558037,-0.73865724,0.3056756,-0.5345119,0.19799224,0.5164246,-0.37689528,-0.32660514,0.12546806,-0.593357,-0.8493398,-0.1511956,0.06528694,-0.22603028,0.38481307,-1.4230268,0.11825975,0.221068,-0.062103245,1.5063397,-0.094255574,-0.8512609,-0.099698514,-0.15805808,0.12256755,-0.6129663,0.5395943,0.31193104,-0.2682201,0.27946335,-0.1612507,0.22999564,0.007049113,-0.27518803,0.4879746,0.22211605,0.12240603,-0.10444391,1.3546654,0.08306283,0.19081952,-0.36264122,1.1921653,0.64408815,-0.41994077,-0.20053668,-1.6614479,0.26664147,-0.6109081,-0.19012176,-0.82951695,-1.2889329,-0.028694179,0.53218406,0.25015566,-0.27960944,0.99004406,-0.60707384,-0.12452994,-0.47981122,-1.3913275,-1.354652,0.86010057,-1.4461728,0.020694392,0.41645393,0.83681893,0.54286635,-0.3261882,0.9719849,0.86781275,0.54355574,-0.6282677,-1.5340463,-2.1031618,1.1465923,1.398945,2.129373
1.781719,0.45738828,-1.1975954,1.4414958,1.8169099,0.43926433,-0.6741279,-0.77747566,-0.82655996,-0.25592634,0.794403,-0.38319477,1.0287777,-0.12909885,-0.10561731,0.25189298,0.015887875,-0.5829476,0.76347065,0.53708726,-0.59176356,0.40498984,1.627074,-0.7052199,-0.9709087,0.72343856,-0.6341858,0.27624995,-1.0300287,-0.050290603,-0.26164347,0.12873407,-0.8187065,1.048072,-0.4756674,0.884481,0.040574297,-1.0148573,-1.3608127,-1.2847546,0.047467936,1.7931439,-0.5510408,-0.123981364,0.068350054,-0.6920095,-0.039275493,1.2378187,-0.32492793,-0.66948444,-2.0505304,-0.72783124,0.0442337,-0.41068417,0.5198991,-0.8765422,-0.4392398,-0.7611652,1.1345463,0.27184895,-0.074146524,0.6518232,0.8612401,0.6218132,0.24548565,0.45376414,0.28923154,-1.0673559,-0.066252954,-0.102880895,0.39951274,0.48317412,-0.01742326,0.1190873,0.7632152,-1.1700674,-0.964314,0.3738931,-0.63802844,-0.18556878,0.117875665,-1.4463365,-1.0168918,-0.19209132,-1.0796812,1.7342653,0.39423618,-0.1204978,-1.6083403,0.9741423,-0.22376859,-0.73333085,0.3234737,1.2303839,-0.69680876,-0.53549737,-0.45790622,-0.1384399,0.03038404,-0.19649825,1.5313979,0.32007915,0.109781,-0.85148895,2.0556095,-0.2790763,0.39746886,-0.9910713,1.0326451,1.0210643,-0.81471324,0.6914796,-1.5679815,0.6493123,-0.22152963,-0.95043254,-1.0287645,-2.0937717,1.1825495,0.33999094,1.8607357,0.33107278,1.0410954,-0.37705004,-1.5091814,-0.39450806,-1.1328378,-1.5594985,1.1757209,-1.821651,0.20318633,-0.34468964,0.9072543,1.1417183,0.4824998,-0.08674107,0.81974804,1.051722,-1.1811321,-1.5926722,-1.8905935,1.0265894,0.73103166,3.7901232
1.2435658,-0.58726716,-0.63817936,-1.2738851,1.3456924,0.8181551,-1.1371586,-0.4386206,-0.63480026,-0.082622856,0.75945073,0.033006884,1.0750957,0.2676315,-0.9943022,0.17004752,0.09391472,0.75438863,0.9877902,0.29182398,-0.65667415,0.8259044,1.5451823,-0.41618365,-0.8212229,-0.59612215,-0.30903426,0.11351813,-0.45329157,-0.4238134,-0.076532535,0.25008538,-0.7913881,0.59789085,-0.076875396,0.5525481,0.51500535,-0.6392699,-0.048190217,-0.001261377,-0.23319755,0.053255066,-0.12513962,0.20794353,0.14395252,-0.65351236,-0.10119631,0.7553063,-0.23391947,-0.6615216,-1.78569,-0.33795536,-0.96582204,0.29744527,0.023344932,0.5508396,0.034435786,0.14086883,0.83171815,-0.5681653,-0.40662,0.06575983,1.0122056,0.5555187,0.16506213,0.27725598,-0.96450937,-0.65314907,0.4542074,-0.3759164,0.58763975,0.7605272,-0.35184056,-0.21589956,0.1419019,-0.8064914,-0.9988133,-0.38979268,-0.14843836,-0.58149415,0.44547948,-1.4386735,0.07413326,0.15223761,-0.1904814,1.7184973,0.21704175,-0.7728357,-0.8017299,0.1949953,-0.054806367,-0.66031575,-0.047062945,0.9844415,-0.41430426,0.24078883,-0.4774536,-0.31919593,-0.183919,-0.34510756,1.2133535,0.13491923,0.2270415,0.17859297,1.4312187,0.16566302,0.41823378,-0.08524885,1.304451,0.2864547,-0.3614648,0.58353573,-1.0707914,0.6810762,-0.4916292,-0.7715133,-0.5377901,-1.6269516,-0.11564907,0.4416331,0.27431926,-0.3103529,1.0933534,-1.0484062,-0.8746431,-0.41857845,-1.6724131,-1.1506025,1.0410757,-1.2810744,-0.04855482,-0.2016825,0.7757989,0.4101971,-0.13507812,0.96743995,-0.2173911,1.0412244,-0.6665966,-1.5338248,-1.5497518,1.0223868,0.23740608,1.8680496
0.04503599,-0.14380191,-0.16452998,-0.20636216,0.5241035,-0.117104985,-0.14759552,0.028027453,-0.3903835,-0.08073751,0.4111402,-0.101003416,0.46728382,-0.22659881,-0.30986646,-0.08360356,0.07143116,0.086017296,0.119954646,0.18744111,0.007646883,0.39170355,0.51811856,-0.15090765,-0.23338261,0.08345361,0.0135364,-0.16915977,-0.017083172,-0.304303,-0.011860746,0.0739943,-0.1690952,0.1675252,-0.054569773,0.17828643,0.12696339,-0.39988968,-0.10993868,0.067495406,-0.019545961,0.16477478,-0.042638905,0.10868128,0.19457452,-0.22382052,-0.07683141,0.14443383,-0.12169795,-0.16797929,-0.58205503,-0.09477008,-0.22485918,0.045889303,-0.045566287,0.26938888,-0.117657706,-0.05108541,0.17201214,-0.10020149,-0.094711035,0.03394242,0.411468,0.22050725,0.008305842,0.00856537,-0.22339454,-0.048996758,0.09714965,-0.08189756,0.16927543,0.1519203,-0.28264022,-0.04819019,0.061177608,-0.3048666,-0.33096954,-0.045417078,-0.054993592,-0.07733066,0.034733094,-0.6517987,-0.028044408,-0.010197756,-0.061945267,0.57091254,-0.024409475,-0.26677135,-0.12558664,-0.025900511,0.013333972,-0.26643237,0.09174452,0.24453843,-0.16742094,0.14098184,-0.12477723,-0.09906234,-0.20296693,-0.13331029,0.32878062,0.08951347,0.11112788,0.1159327,0.5198878,0.061201066,-0.013047554,-0.05342098,0.39136645,0.17735116,-0.10206155,-0.002308364,-0.42847443,0.07196571,-0.26957527,-0.11543033,-0.13474074,-0.39426523,0.15169115,0.0973642,0.24651214,-0.21171667,0.3940614,-0.30199984,-0.057454165,-0.18510546,-0.5007001,-0.3446776,0.28234592,-0.44811004,-0.023166128,0.019148307,0.34675118,0.15250552,-0.1151314,0.26212806,0.17956792,0.33337358,-0.23587328,-0.5199541,-0.9007623,0.46011606,0.31723526,0.7016256
0.14772525,-0.94103116,-0.5934587,0.28836927,0.45327595,0.15512906,-0.13276754,-0.3996081,0.09276662,-0.13888651,0.06787725,0.055017486,0.17769887,0.11133908,0.37973166,-0.08998152,0.10110237,-0.11637807,0.47096297,-0.28165627,-0.08622502,0.12913297,0.3038183,-0.3529695,-0.35393646,0.17495206,-0.027358169,-0.07831688,-0.29357976,0.032793526,-0.16177684,-0.36347955,0.12211221,0.38015118,0.19546661,0.2742681,-0.040042147,-0.05041245,-0.039798677,-0.30167145,-0.028536163,0.24644859,-0.038272597,0.38289115,0.14288136,-0.006480582,-0.09994199,0.296131,-0.24745853,-0.4933058,-0.73816824,-0.21129364,-0.17414683,-0.029106472,-0.07831701,-0.099194705,-0.12717158,-0.19201362,0.30120122,-0.03241131,-0.08386087,-0.25588217,0.033842243,0.18249798,0.39507332,0.20216429,-0.002923874,-0.2741658,-0.11153932,0.15425758,0.2590118,0.18681966,-0.043143444,-0.15817432,-0.10954503,-0.0995713,-0.5549137,0.03205854,-0.3071893,-0.24269132,-0.001954445,-0.009453574,-0.30224106,0.008431161,-0.38419765,0.56443346,0.19666184,-0.06573516,-0.51418275,0.1881313,-0.3491932,-0.17779313,0.3975643,0.30268285,-0.13290372,0.02312554,-0.068603836,-0.19906914,0.015514854,0.066670924,0.1818975,0.21604858,0.2152359,0.137068,0.49496397,-0.08132022,-0.29020694,-0.07107602,0.39096707,0.729296,-0.21258576,0.05838595,-0.49820986,0.2874764,0.13751042,-0.2806532,-0.3440455,-0.66260374,0.2757957,-0.06923927,0.10865054,-0.15105122,0.12970929,0.13285771,-0.006198613,-0.5009385,-0.33624378,-0.32732314,0.24485914,-0.3891238,-0.21102715,-0.17538282,0.5227139,-0.0407156,0.27202722,0.10399356,-0.054508384,0.44439143,-0.19706725,-0.34411666,-0.54363954,0.23839638,0.09745556,0.6692012
0.45953283,-0.5984734,-0.5310632,0.47380888,0.38448453,0.25063032,0.2540487,-0.6656894,-0.19187076,-0.31552735,0.15690455,0.23732837,0.13892888,0.1329776,-0.2609731,-0.10148275,-0.16257393,0.31736436,0.12496377,-0.12374618,-0.10485101,0.34639955,0.28062913,-0.2012028,-0.5493318,-0.00578056,-0.25058466,0.0642338,-0.25684822,-0.11707224,-0.3628873,0.31126451,0.09917243,0.3937865,-0.44781864,0.21508276,-0.010937498,-0.08574232,0.16512005,-0.13494128,0.26374277,0.2034698,-0.17484462,0.33450973,0.028439596,-0.032437716,-0.38555744,0.23731163,-0.033671543,-0.45958948,-0.7086675,0.07360657,-0.38963112,-0.04083579,-0.478334,0.103000015,-0.46732607,-0.122046776,0.16564001,-0.20018347,0.15395808,-0.043209083,0.17877774,0.24539863,0.24646047,0.027736759,0.040577695,-0.19414885,-0.10288137,-0.07599254,0.56739426,0.30330217,0.1020712,0.051824994,-0.25699803,-0.47237357,0.003301806,0.12114721,0.08759987,-0.20878792,0.13629334,-0.4314868,0.1438111,-0.025959836,-0.3649832,0.078136764,0.27279615,-0.071758755,-0.3134723,0.15834858,-0.51678425,-0.34743485,0.26843134,0.36163858,0.147641,-0.16007642,-0.26193026,-0.10953338,-0.102222346,0.32087898,0.3121198,0.30623335,0.12923463,-0.055086754,0.43826517,0.22994754,0.13362017,-0.013675359,0.3121359,0.64177376,-0.27941015,0.12353507,-0.27387568,0.1477807,-0.09587775,-0.22128029,-0.06655591,-0.15610436,0.029452762,-0.068233676,0.2688288,-0.15583329,0.3299373,-0.13601053,0.015540862,-0.17611478,-0.6316217,0.027730146,0.33702657,-0.4301485,-0.25663105,0.10289778,0.5244313,0.25213966,0.08585507,-0.023182608,0.20220633,0.28792143,-0.37128046,-0.24605103,-0.5445246,0.48717198,0.24607037,0.61913395
0.28931305,-0.28068793,-0.1227608,-0.4860844,0.50644803,-0.11877261,-0.21495064,-0.09846529,-0.21492018,-0.076730356,0.4727796,-0.21401739,0.3630026,-0.0493116,-0.19147149,0.046055175,0.08697703,0.07080521,0.14243834,0.09766088,0.000104305,0.26332998,0.53464407,-0.22705151,-0.38591927,0.006834566,-0.08481255,-0.1608607,-0.1220981,-0.14623512,-0.13584282,-0.00301724,-0.17173924,0.120119,-0.14417805,0.055547167,0.21806507,-0.24854365,-0.15687,0.046732504,-0.12609868,0.20076253,0.057911374,-0.11717909,0.30155346,-0.1366186,-0.103087135,0.121287525,-0.061264627,-0.10894148,-0.48593113,-0.12266782,-0.24409194,0.016622664,0.053618677,0.25908396,-0.12024996,-0.17516623,0.21020034,-0.19137834,-0.1869935,0.030079473,0.35591152,0.24106067,-0.050239734,0.0073039,-0.10577549,-0.256643,0.1136831,-0.2586842,0.05247006,0.18887097,-0.2646568,-0.072045006,-0.034872342,-0.27828655,-0.28148553,-0.11827069,-0.001301554,-0.08542796,0.09090034,-0.35744488,0.21812001,0.10358863,-0.00563312,0.51279217,-0.12869292,-0.2926249,-0.13065282,-0.026264943,-0.038199954,-0.16772008,0.09802107,0.25563148,-0.23874861,0.05315679,-0.13902988,0.09292594,-0.106428765,-0.07370164,0.19096819,-0.04128213,0.092642,0.11559575,0.36181402,0.019212356,0.22813432,-0.1530994,0.39995152,0.2219624,-0.015872616,-0.025400123,-0.61471045,0.100191705,-0.2364497,-0.17880066,-0.10137439,-0.4280867,0.163324,0.08214836,0.11469285,-0.13420449,0.39506504,-0.2664343,-0.22677566,-0.14457385,-0.3671799,-0.38352254,0.30593744,-0.43590087,0.058858573,0.07485212,0.30941638,-0.017646788,0.04386656,0.32458112,0.27310306,0.22408943,-0.1491454,-0.5669969,-0.81950104,0.34952027,0.42741147,0.54034996
0.31690693,-0.62655735,-0.63206613,0.24260835,0.5281503,0.24588089,-0.32893226,-0.4739678,-0.15760912,-0.003400716,0.25189352,0.26945266,-0.016772741,0.102200665,0.019683445,-0.015804049,-0.13904613,-0.034717232,0.68646353,0.013868182,0.07589414,0.07463298,0.35092014,-0.29633698,-0.07619634,-0.44536257,0.042803187,0.10939058,-0.007214045,0.09315601,-0.18690039,-0.016966155,-0.062479272,-0.2924454,-0.44734114,0.38423014,-0.031479437,-0.036926728,-0.2196662,-0.09249986,0.18593249,0.026068527,-0.10578174,0.06492007,0.24152657,0.10891286,-0.3383999,-0.21646805,-0.38981512,-0.008570263,-0.6427277,-0.09460791,-0.33370644,-0.21050255,-0.14860028,-0.16260329,-0.005660417,0.11544284,0.08603185,0.11317183,-0.1152802,0.35628864,0.16667266,0.37648636,0.31189534,0.26457694,-0.21885446,-0.3669451,0.052560315,-0.07774749,0.15046215,-0.09109342,-0.14751227,-0.15501322,-0.041398514,-0.19821239,-0.23083965,0.17297743,-0.10081291,-0.22967769,0.3058191,-0.26077944,0.10040874,-0.28023,-0.2430948,0.29941908,0.45673147,-0.19256072,-0.083552904,0.22802483,-0.19244501,-0.10692077,0.39907938,0.17370668,0.07157889,-0.1635324,-0.090753,-0.15329915,-0.18399993,0.06471088,0.045032956,0.36640227,0.22252356,-0.049750526,0.4561734,0.001556859,-0.084015936,-0.18468857,0.591597,0.54651356,-0.31035915,-0.0477883,-0.21379414,0.60303664,-0.21805343,-0.030889403,-0.38404143,-0.39942834,0.18751685,-0.1294481,0.038430672,-0.22014666,0.593157,-0.3446051,-0.4058804,-0.45813966,-0.48089087,0.098960415,0.2255819,-0.28695717,-0.04955355,0.299899,0.30615288,0.13784675,0.32573825,-0.06344795,0.02099178,0.18348874,-0.101845026,-0.39640862,-0.7115675,0.20571135,0.20024145,0.4810306
0.23087527,-0.24636085,-0.22455893,-0.43025115,0.44490123,-0.08875394,-0.24222903,-0.07954822,-0.18833928,-0.09102709,0.4100176,-0.2062006,0.33254647,-0.09693253,-0.29212445,0.10627194,0.2359126,0.21139373,0.05271567,0.11508065,-0.06014343,0.24259704,0.46343812,-0.2353618,-0.34038264,0.018296625,-0.032325264,-0.23867932,-0.083774164,-0.16698374,-0.10761264,0.055123873,-0.24532661,0.14998235,-0.082704455,0.13361233,0.170585,-0.36543286,-0.10038541,0.087480046,-0.05677123,0.104788385,-0.059026852,-0.12783283,0.19269505,-0.14292605,-0.08274992,0.25627574,-0.16360009,-0.16440456,-0.4369196,-0.01865698,-0.3004064,0.064610586,-0.022328887,0.29005736,-0.000194238,-0.19512253,0.17551945,-0.04454021,-0.11904349,0.024544343,0.36334077,0.19826038,0.1457378,0.05819673,-0.15265483,-0.2062193,0.17631765,-0.088758685,0.21519119,0.2827547,-0.42086753,-0.062021792,-0.05014873,-0.20544395,-0.3984181,-0.08536077,0.061881244,-0.060786907,0.087002836,-0.4560222,0.13233541,0.046484686,-0.022784041,0.56281716,-0.13459028,-0.17013393,-0.14208779,0.004191093,-0.021119919,-0.20527685,0.12085668,0.21370664,-0.12536737,0.08657602,-0.15190895,-0.07484809,-0.1484387,-0.004164208,0.266658,0.020809118,0.04569504,0.050031975,0.472345,0.15707888,0.30533904,-0.12934232,0.41317803,0.20177478,-0.15559675,-0.00547056,-0.603335,0.10381266,-0.22967115,-0.21702161,-0.1031342,-0.44352415,0.1055496,0.08066933,0.11693274,-0.120877095,0.31737015,-0.30901933,-0.30157167,-0.10603943,-0.34041268,-0.3403627,0.3446357,-0.52224094,-0.004116949,0.055757277,0.22471887,0.020509645,0.070141114,0.29381162,0.264485,0.14837898,-0.12015847,-0.45817187,-0.7956432,0.5116885,0.32649553,0.650881
